"study","treatment","sex","bird_id","hormone","plasma_conc","icons","music","iconpath","logconc"
"characterization","control","male","r3.x","corticosterone",0.917283674,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-0.0374963360844759
"characterization","control","male","r3.x","testosterone",0.27723432,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-0.557153007595565
"characterization","control","male","r3.x","progesterone",0.228395524,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-0.641312411464494
"characterization","inc.d9","female","r30.w112.r46","corticosterone",1.929768912,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.285505305768387
"characterization","inc.d9","female","r30.w112.r46","estradiol",0.148813622,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.827357312817971
"characterization","inc.d9","female","r30.w112.r46","progesterone",0.239891119,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.619985829734075
"characterization","inc.d9","female","R36.w184.x","corticosterone",1.746150909,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.242081774371742
"characterization","inc.d9","female","R36.w184.x","estradiol",0.172455936,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.763321852455322
"characterization","inc.d9","female","R36.w184.x","progesterone",1.803122732,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.256025288572807
"manipulation","m.inc.d9","male","r37.w100.x","corticosterone",0.853196466,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.0689509520972897
"manipulation","m.inc.d9","male","r37.w100.x","testosterone",6.729852941,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.828005574237348
"manipulation","m.inc.d8","male","r4.x","corticosterone",2.244749633,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",0.351167909227954
"manipulation","m.inc.d8","male","r4.x","testosterone",0.693780055,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",-0.158778189544333
"characterization","hatch","male","r41.w99.x","corticosterone",5.081471812,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.705989520797941
"characterization","hatch","male","r41.w99.x","progesterone",0.300496151,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",-0.522161086423859
"characterization","inc.d9","male","R45.X","corticosterone",0.830526437,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.080646538696657
"characterization","inc.d9","male","R45.X","testosterone",0.138611515,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.858200689686469
"characterization","inc.d17","female","r49.w189.x","corticosterone",5.949296081,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.774465583170173
"characterization","inc.d17","female","r49.w189.x","estradiol",0.159154196,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.798181906991932
"characterization","inc.d17","female","r49.w189.x","progesterone",0.186137873,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.730165253083743
"characterization","hatch","male","R72.Y83.x","corticosterone",2.994159834,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",0.476274980099029
"characterization","hatch","male","R72.Y83.x","testosterone",0.119835774,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",-0.921413514738413
"characterization","hatch","male","R72.Y83.x","progesterone",0.123830213,"hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_hatch.png",-0.907173380046665
"characterization","inc.d3","female","r73.g127.x","corticosterone",1.902913452,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",0.279419036225235
"characterization","inc.d3","female","r73.g127.x","estradiol",0.837670532,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.0769267621210407
"characterization","inc.d3","female","r73.g127.x","progesterone",0.301158624,"incubation.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_incubation.png",-0.521204695827336
"characterization","control","male","r8.x","corticosterone",1.815394571,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",0.258971032338719
"characterization","control","male","r8.x","testosterone",0.829029377,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-0.0814300797718677
"characterization","control","male","r8.x","progesterone",0.698451075,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-0.1558640098815
"manipulation","prolong","male","r81.x","corticosterone",1.989585049,"manip-inc.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-inc.png",0.298762508710816
"manipulation","prolong","male","r81.x","testosterone",0.277145041,"manip-inc.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-inc.png",-0.557292887901769
"characterization","bldg","female","r83.g45","corticosterone",1.889350896,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",0.276312623906097
"characterization","bldg","female","r83.g45","estradiol",0.932986992,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.0301244112824417
"characterization","bldg","female","r83.g45","progesterone",0.559878442,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.251906254599479
"manipulation","m.inc.d9","male","r85.g39","corticosterone",0.943824812,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.0251086097722139
"manipulation","m.inc.d9","male","r85.g39","testosterone",4.689293656,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.671107430262215
"manipulation","m.inc.d9","male","r85.g39","progesterone",0.259804815,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.585352804346314
"manipulation","prolong","male","r90.x","corticosterone",0.943998309,"manip-inc.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-inc.png",-0.025028783660222
"manipulation","prolong","male","r90.x","testosterone",1.21665159,"manip-inc.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-inc.png",0.0851662280214357
"manipulation","prolong","male","r90.x","progesterone",0.277037866,"manip-inc.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-inc.png",-0.557460866780549
"characterization","n9","female","r95.blu99","corticosterone",2.258741156,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",0.353866465111692
"characterization","n9","female","r95.blu99","estradiol",0.314926723,"chicklings.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_chicklings.png",-0.501790485889245
"characterization","lay","female","s.o.pk","corticosterone",0.551469792,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.258478272030715
"characterization","lay","female","s.o.pk","estradiol",0.356682075,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.447718715512207
"characterization","lay","female","s.o.pk","progesterone",0.545745107,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.263010149365825
"manipulation","prolong","female","s.pu.pk","corticosterone",2.706985428,"manip-inc.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-inc.png",0.432485917921883
"manipulation","prolong","female","s.pu.pk","estradiol",0.079712875,"manip-inc.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-inc.png",-1.09847152691173
"manipulation","prolong","female","s.pu.pk","progesterone",0.661518722,"manip-inc.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-inc.png",-0.179457860098958
"characterization","control","female","s.x","corticosterone",0.897142061,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-0.0471387816790068
"characterization","control","female","s.x","estradiol",0.052197545,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",-1.28234992263041
"characterization","control","female","s.x","progesterone",3.832743751,"control.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_control.png",0.583509784230394
"manipulation","m.inc.d8","male","s.blk.d.r","corticosterone",4.489466138,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",0.652194700222589
"manipulation","m.inc.d8","male","s.blk.d.r","testosterone",1.034345625,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",0.0146656818422232
"manipulation","extend","female","s.blk.pk.pu","corticosterone",3.211362155,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",0.506689285027475
"manipulation","extend","female","s.blk.pk.pu","estradiol",0.044176314,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",-1.35481052378018
"manipulation","extend","female","s.blk.pk.pu","progesterone",0.425119496,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",-0.371488977810888
"characterization","lay","male","s.blk.pk.r","corticosterone",1.803830373,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",0.25619569532691
"characterization","lay","male","s.blk.pk.r","testosterone",1.487116698,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",0.172345050101543
"characterization","lay","male","s.blk.pk.r","progesterone",0.298299899,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.525346893683697
"manipulation","m.inc.d3","male","s.blk.pu.pk","corticosterone",3.06525816,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.486467057236808
"manipulation","m.inc.d3","male","s.blk.pu.pk","testosterone",0.238805468,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-0.621955733258584
"characterization","lay","female","s.blk.pu.r","corticosterone",0.728352167,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.137658583319278
"characterization","lay","female","s.blk.pu.r","estradiol",0.164316777,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.784318092155041
"characterization","lay","female","s.blk.pu.r","progesterone",0.742585937,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.129253279646798
"manipulation","m.inc.d8","female","s.blk.r.g","corticosterone",2.962079947,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",0.471596776019215
"manipulation","m.inc.d8","female","s.blk.r.g","estradiol",0.079887687,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",-1.09752015285164
"manipulation","m.inc.d8","female","s.blk.r.g","progesterone",0.766231554,"manip-hatch.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_manip-hatch.png",-0.115639967406565
"characterization","bldg","female","s.blk.r.o","corticosterone",0.891396125,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.0499292581730814
"characterization","bldg","female","s.blk.r.o","estradiol",0.071243085,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-1.14725728278729
"manipulation","m.inc.d3","female","s.blk.y.d","corticosterone",1.116362683,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",0.0478053107635218
"manipulation","m.inc.d3","female","s.blk.y.d","estradiol",0.041665885,"removal-egg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_removal-egg.png",-1.38021938915251
"characterization","bldg","female","s.d.blk.l","corticosterone",0.942648981,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.0256499976069935
"characterization","bldg","female","s.d.blk.l","estradiol",0.160335132,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.794971306329449
"characterization","bldg","female","s.d.blk.l","progesterone",0.191994373,"bldg.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_bldg.png",-0.716711499478016
"characterization","lay","female","s.d.w.o","corticosterone",0.864690709,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.0631392074424522
"characterization","lay","female","s.d.w.o","estradiol",0.256463499,"lay.png","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9zgaht3nmVL4moYqz0uKBhYefpTgYrX69_qyL8kmznImDRk-KRw&s","../figures/images/icons/DoveParentsRNAseq_lay.png",-0.590974436832501
